apo_name,true_label,predicted_label
2OUV_A_1,8.522723,[3.9641938]
1O73_A_1,1.9548372,[2.9747226]
6NTP_A_1,9.128823,[5.3779283]
4BJO_A_1,7.5608807,[4.5070586]
2F6F_A_1,7.9059744,[5.2537503]
4QBE_A_1,7.8978105,[4.8300147]
5KA4_A_1,7.213529,[4.714845]
6CWV_A_1,7.981354,[4.6681027]
6CWU_A_1,7.9326577,[5.25204]
7KEN_A_1,7.8149276,[4.2369795]
7L0C_A_1,7.7894077,[4.3993278]
3A5K_A_1,7.7665625,[5.8153386]
3ZV2_A_1,8.25236,[4.90754]
4CKZ_A_1,3.3738415,[6.136859]
1CAN_A_1,4.140302,[2.6420803]
3MNJ_A_1,4.1369333,[2.8381863]
1ZSA_A_1,3.4809418,[2.5287461]
1CAK_A_1,3.296996,[2.3341665]
12CA_A_1,4.1551027,[2.8270516]
1CA3_A_1,4.1008286,[2.4115686]
1UGD_A_1,4.1463895,[2.7106652]
1CAJ_A_1,3.296996,[2.5051694]
1HED_A_1,3.2445416,[2.4675364]
1CNH_A_1,4.2293005,[2.6299448]
1UGF_A_1,4.139837,[2.4510002]
2NXR_A_1,4.141303,[2.485382]
1HEA_A_1,3.2824237,[2.382566]
1CCT_A_1,3.3452659,[2.2252605]
3DVD_A_1,5.14909,[2.4845934]
1CAL_A_1,3.3162649,[2.5229337]
9CA2_A_1,3.042811,[2.1963222]
3MNK_A_1,4.142635,[2.783582]
1CAI_A_1,3.296996,[2.3994575]
1TH9_A_1,4.173479,[2.5699708]
1HEB_A_1,3.2825415,[2.583471]
3DVC_A_1,5.148861,[2.7200685]
1G3Z_A_1,4.057468,[2.6062698]
3RG4_A_1,4.1915336,[2.4518547]
1TG3_A_1,5.1585927,[2.5623074]
1CNI_A_1,4.2621136,[2.4814086]
1CNG_A_1,3.4397168,[2.6768932]
1H9N_A_1,3.5729108,[2.2745957]
1BIC_A_1,3.3917072,[2.491497]
1UGE_A_1,4.108273,[2.411]
1CCU_A_1,3.3452659,[2.2518678]
4QK1_A_1,4.116049,[2.998055]
4YGJ_A_1,4.122528,[2.4623983]
3DV7_A_1,5.151066,[2.6159925]
1CCS_A_1,3.3435767,[2.2818]
7CA2_A_1,3.0406842,[2.4255393]
1CVF_A_1,4.510287,[2.907922]
1HEC_A_1,3.2847116,[2.2446284]
3DVB_A_1,5.148794,[2.4135642]
1CVE_A_1,3.5813978,[2.5012083]
8CA2_A_1,3.0631206,[2.744558]
1UGC_A_1,4.106978,[2.546237]
1UGA_A_1,4.120177,[2.5689387]
2NWO_A_1,5.160262,[2.1846068]
3RG3_A_1,4.2132516,[2.3604136]
2NWY_A_1,4.145458,[2.3678977]
1CNB_A_1,4.547288,[2.436164]
1HVA_A_1,4.5254927,[2.5214386]
2FNK_A_1,5.1339974,[2.4630575]
1FQL_A_1,4.1442637,[2.4340577]
1YO0_A_1,4.262053,[2.4197526]
1LG5_A_1,3.3703973,[2.2874565]
