apo_name,true_label,predicted_label
2OUV_A_1,8.522723,[7.468919]
1O73_A_1,1.9548372,[5.067808]
6NTP_A_1,9.128823,[8.562454]
4BJO_A_1,7.5608807,[7.476263]
2F6F_A_1,7.9059744,[6.698251]
4QBE_A_1,7.8978105,[7.233945]
5KA4_A_1,7.213529,[6.962329]
6CWV_A_1,7.981354,[7.558048]
6CWU_A_1,7.9326577,[8.078618]
7KEN_A_1,7.8149276,[6.061013]
7L0C_A_1,7.7894077,[6.1933928]
3A5K_A_1,7.7665625,[7.2748375]
3ZV2_A_1,8.25236,[7.1123333]
4CKZ_A_1,3.3738415,[5.125787]
1CAN_A_1,4.140302,[5.358138]
3MNJ_A_1,4.1369333,[5.668838]
1ZSA_A_1,3.4809418,[5.354621]
1CAK_A_1,3.296996,[5.0898767]
12CA_A_1,4.1551027,[4.8995495]
1CA3_A_1,4.1008286,[5.4271245]
1UGD_A_1,4.1463895,[5.0362735]
1CAJ_A_1,3.296996,[5.261055]
1HED_A_1,3.2445416,[4.980849]
1CNH_A_1,4.2293005,[4.9496202]
1UGF_A_1,4.139837,[4.580535]
2NXR_A_1,4.141303,[5.0304923]
1HEA_A_1,3.2824237,[5.727423]
1CCT_A_1,3.3452659,[4.926647]
3DVD_A_1,5.14909,[5.5264187]
1CAL_A_1,3.3162649,[5.1734]
9CA2_A_1,3.042811,[4.9875603]
3MNK_A_1,4.142635,[5.966009]
1CAI_A_1,3.296996,[4.836129]
1TH9_A_1,4.173479,[5.15359]
1HEB_A_1,3.2825415,[5.4722996]
3DVC_A_1,5.148861,[5.5160003]
1G3Z_A_1,4.057468,[5.220383]
3RG4_A_1,4.1915336,[5.0542464]
1TG3_A_1,5.1585927,[5.2461095]
1CNI_A_1,4.2621136,[4.6367292]
1CNG_A_1,3.4397168,[5.154788]
1H9N_A_1,3.5729108,[5.739048]
1BIC_A_1,3.3917072,[5.5435367]
1UGE_A_1,4.108273,[5.2618093]
1CCU_A_1,3.3452659,[4.969519]
4QK1_A_1,4.116049,[5.9614277]
4YGJ_A_1,4.122528,[5.6149077]
3DV7_A_1,5.151066,[5.709144]
1CCS_A_1,3.3435767,[5.3418427]
7CA2_A_1,3.0406842,[5.063525]
1CVF_A_1,4.510287,[5.2300444]
1HEC_A_1,3.2847116,[4.887747]
3DVB_A_1,5.148794,[5.1316233]
1CVE_A_1,3.5813978,[5.6218057]
8CA2_A_1,3.0631206,[4.8422623]
1UGC_A_1,4.106978,[5.7305546]
1UGA_A_1,4.120177,[5.456463]
2NWO_A_1,5.160262,[5.2278757]
3RG3_A_1,4.2132516,[4.9787602]
2NWY_A_1,4.145458,[6.081056]
1CNB_A_1,4.547288,[5.4633155]
1HVA_A_1,4.5254927,[5.4820743]
2FNK_A_1,5.1339974,[5.4269447]
1FQL_A_1,4.1442637,[5.9121895]
1YO0_A_1,4.262053,[4.848131]
1LG5_A_1,3.3703973,[4.8989096]
3M1Q_A_1,5.2163815,[5.297035]
1CVD_A_1,3.5729108,[5.4422455]
1CVH_A_1,3.4810338,[5.151026]
4MD7_E_1,3.731822,[6.6920505]
4MD8_E_1,3.7329202,[6.5186434]
2R7I_A_1,3.7986329,[5.6888146]
5ZN5_A_1,4.044492,[6.3597655]
4MD9_E_1,3.554365,[6.5971823]
4DGL_C_1,4.1990356,[6.3250585]
5ZN4_A_1,4.05482,[6.810587]
5ZN3_A_1,4.0333433,[6.4243402]
5ZN2_A_1,4.0034885,[6.7486415]
2PV3_A_1,1.3798342,[4.98815]
5GKY_B_1,2.6315193,[5.247264]
2PPP_A_1,2.2742937,[5.50181]
2PPO_A_1,2.3127685,[5.9751253]
1EYM_A_1,2.600794,[5.307032]
7E73_A_1,3.744397,[6.611306]
3ZU7_A_1,5.9916024,[7.101117]
6OT6_A_1,6.004528,[7.043515]
6OTS_A_1,5.7045937,[6.6605854]
3R63_A_1,6.032362,[6.9390173]
2FYS_A_1,5.992795,[7.103022]
4S2Z_A_1,6.0364895,[6.7505746]
4S30_A_1,6.021448,[6.431353]
6D5Y_A_1,3.6304314,[6.855591]
7E75_A_1,3.5722876,[6.453926]
6RFP_A_1,1.8824314,[7.167614]
2E7O_A_1,4.0966973,[6.2253017]
1OS2_A_1,2.9718325,[4.060419]
2K9C_A_1,3.650009,[7.24724]
1AWQ_A_1,8.062663,[8.468398]
1OD0_A_1,1.9650774,[4.819835]
6R6H_V_1,3.0244708,[4.6311235]
4JX3_A_1,2.3973048,[5.5797405]
2CGH_A_1,1.8016777,[7.073074]
1CRM_A_1,4.199846,[5.1334877]
3SK1_A_1,0.7561243,[5.1635246]
7YER_B_1,6.1200795,[9.410773]
3FKE_A_1,5.9699826,[5.526391]
5BPV_A_1,5.826239,[6.6409073]
5MXE_A_1,0.38467512,[4.093181]
5UFB_A_1,0.73207724,[3.9580505]
5J80_A_1,3.3503292,[6.25752]
8B7I_A_1,2.7649524,[6.4624557]
6GP4_A_1,2.7264779,[6.1801987]
2K5B_A_1,2.981444,[5.1365156]
7CML_A_1,3.0172095,[6.2994123]
5UQ1_A_1,5.645637,[6.4536514]
4ZKS_U_1,4.4886456,[5.4817057]
1ZJD_A_1,3.9131076,[5.9490886]
1XXD_A_1,3.0630946,[5.4690075]
1IDP_A_1,2.0050285,[4.49891]
1GYJ_A_1,9.84299,[9.498689]
6MRQ_A_1,3.8379123,[5.6364737]
1OPH_B_1,8.355222,[7.7827854]
3VEQ_B_1,8.874638,[7.691291]
1TAW_A_1,3.8087063,[5.736252]
1Q9P_A_1,6.943831,[8.40729]
7DHA_A_1,3.4679642,[5.829806]
2DP3_A_1,1.8111482,[5.500019]
4BI5_A_1,2.839576,[6.0806007]
1BBS_A_1,8.978439,[8.091461]
2X0B_A_1,6.882694,[7.5626903]
3IWQ_A_1,3.6474621,[6.0562754]
1L0F_A_1,3.6568022,[6.112727]
1L0D_A_1,3.6541648,[6.171735]
3IXD_A_1,2.2217178,[6.4755898]
3IWI_A_1,9.614262,[6.400093]
1OBP_A_1,2.2675579,[4.548062]
6C4S_A_1,1.8635042,[6.853693]
5EMT_A_1,5.735841,[5.829638]
1KPB_A_1,5.765163,[5.509671]
5WAA_A_1,5.315064,[4.771413]
1G5W_A_1,2.7254083,[8.160707]
3RSW_A_1,4.3854756,[6.873335]
8ALY_A_1,2.9403908,[5.648094]
4KDI_A_1,2.1216106,[2.6705275]
3QC8_A_1,2.151034,[2.387119]
2PJH_B_1,2.659788,[3.3264496]
3TIW_A_1,2.0920758,[2.4454482]
1C5M_D_1,6.500857,[4.874627]
1HCG_A_1,4.1621423,[5.1110334]
3PSL_A_1,8.508774,[7.803647]
5SXM_A_1,8.456059,[7.084093]
2H9M_A_1,8.537142,[8.7234535]
4CY2_A_1,8.566297,[8.75876]
6BYN_W_1,8.551948,[8.567182]
3EMH_A_1,8.475697,[8.227635]
3MXX_A_1,8.564393,[7.476515]
3N0E_A_1,8.552443,[7.92727]
3N0D_A_1,8.564842,[7.675106]
4JUY_A_1,1.8029402,[6.7524886]
1FY8_E_1,4.142087,[5.614097]
1AMH_A_1,4.615971,[5.7630954]
5TXS_A_1,1.3799814,[3.1613872]
1SWF_A_1,7.0715747,[7.06203]
5N7X_A_1,6.745679,[6.621933]
1HQQ_A_1,7.0768247,[7.088543]
1RST_B_1,6.9334946,[6.725936]
1STR_B_1,6.9597287,[7.077197]
1SWH_A_1,7.060687,[6.6136675]
1SWL_A_1,6.941757,[7.0068016]
1SWO_A_1,3.5413716,[6.879017]
1N7Y_A_1,7.0727143,[7.0731316]
1SWS_A_1,7.074774,[7.082574]
1SWQ_A_1,2.091202,[6.7797832]
1PTS_A_1,6.9406834,[6.6084833]
6MGX_A_1,2.8167248,[4.2417645]
4RM5_A_1,2.1739104,[4.1740746]
4TYF_A_1,1.3843422,[4.361087]
6CAC_A_1,6.3601375,[4.8993206]
3S0Z_A_1,2.63278,[4.307285]
3S4U_A_1,5.62617,[5.607583]
7ZPV_A_1,5.958693,[4.677588]
1YLW_A_1,5.9664617,[6.157189]
6D7I_A_1,5.926533,[4.744301]
5TWD_A_1,5.8931446,[4.3188696]
8AF8_A_1,5.947621,[5.8245463]
6CYN_A_1,5.8560233,[5.51896]
4PMA_A_1,0.61854357,[4.786104]
1A30_A_1,7.0347877,[6.709298]
5D2O_A_1,1.2698923,[5.9996467]
2B29_A_1,2.6926904,[3.8111546]
5N8A_A_1,2.327593,[3.6497877]
1PBH_A_1,2.942668,[5.3698244]
3K9M_A_1,4.7502074,[5.8338203]
5H0Z_A_1,7.1107492,[6.918145]
5H0Y_A_1,7.21435,[6.9235992]
1IJN_A_1,9.159184,[7.55096]
5H0X_A_1,7.107049,[6.166895]
5H0W_A_1,6.156409,[6.503495]
2J1X_A_1,3.417084,[3.3533223]
1UOL_A_1,3.4108737,[2.9828818]
5OAN_A_1,2.2764688,[6.4757977]
3DG9_A_1,2.009228,[5.3881173]
2VLB_A_1,5.402283,[4.866518]
3IXM_A_1,4.923174,[5.837787]
5LYO_A_1,7.923375,[6.9644976]
2ZLB_A_1,5.2937074,[6.0440445]
2KBW_A_1,3.1907187,[5.6042295]
5JSB_A_1,3.2486115,[4.9417424]
2PQK_A_1,3.3078353,[5.921386]
5C6H_A_1,3.3110769,[6.3703337]
4HW4_A_1,3.1309292,[6.173711]
6QFI_A_1,3.2953365,[5.297908]
5UUM_A_1,3.3716335,[6.099562]
6MBD_A_1,3.1896708,[5.6560516]
2MHS_A_1,2.73197,[5.3783245]
6MBE_A_1,3.178059,[6.4341025]
7XGE_B_1,3.1080499,[5.4628534]
6XR6_A_1,6.407731,[5.8260736]
1SCI_A_1,0.5875029,[4.626959]
2IW2_A_1,9.036599,[6.499177]
3PH5_A_1,4.171797,[5.5616107]
6NKQ_A_1,2.2016993,[4.921747]
1BEB_A_1,2.1269546,[3.938551]
6AA3_A_1,2.061322,[6.8835707]
1IRY_A_1,2.7188332,[6.7096033]
6GLO_A_1,1.8675613,[7.8382854]
3OCY_A_1,0.5363608,[4.1571255]
3MHE_A_1,1.2296132,[5.3829947]
3G18_A_1,1.8903188,[5.853631]
1DV7_A_1,1.9844012,[6.373946]
3G1Y_A_1,2.008635,[5.8245482]
3BOK_A_1,2.7573712,[6.113881]
3DDA_A_1,2.7217605,[5.849234]
7LZP_A_1,3.5485055,[6.565144]
