apo_name,true_label,predicted_label
2OUV_A_1,8.522723,[6.988183]
1O73_A_1,1.9548372,[5.1086245]
6NTP_A_1,9.128823,[7.3837194]
4BJO_A_1,7.5608807,[6.894579]
2F6F_A_1,7.9059744,[7.350597]
4QBE_A_1,7.8978105,[7.165097]
5KA4_A_1,7.213529,[7.582013]
6CWV_A_1,7.981354,[7.084264]
6CWU_A_1,7.9326577,[7.45273]
7KEN_A_1,7.8149276,[7.5023155]
7L0C_A_1,7.7894077,[6.8487043]
3A5K_A_1,7.7665625,[7.160098]
3ZV2_A_1,8.25236,[6.84044]
4CKZ_A_1,3.3738415,[4.355635]
1CAN_A_1,4.140302,[4.819306]
3MNJ_A_1,4.1369333,[4.851246]
1ZSA_A_1,3.4809418,[4.5832224]
1CAK_A_1,3.296996,[4.7933702]
12CA_A_1,4.1551027,[4.523507]
1CA3_A_1,4.1008286,[4.15188]
1UGD_A_1,4.1463895,[5.1570897]
1CAJ_A_1,3.296996,[4.3746347]
1HED_A_1,3.2445416,[4.7675667]
1CNH_A_1,4.2293005,[4.905795]
1UGF_A_1,4.139837,[4.5647287]
2NXR_A_1,4.141303,[4.5493903]
1HEA_A_1,3.2824237,[4.6319127]
1CCT_A_1,3.3452659,[4.5138674]
3DVD_A_1,5.14909,[5.0632105]
1CAL_A_1,3.3162649,[4.5622416]
9CA2_A_1,3.042811,[4.433483]
3MNK_A_1,4.142635,[5.182078]
1CAI_A_1,3.296996,[4.2498713]
1TH9_A_1,4.173479,[4.918292]
1HEB_A_1,3.2825415,[4.9176965]
3DVC_A_1,5.148861,[4.4386454]
1G3Z_A_1,4.057468,[4.7705183]
3RG4_A_1,4.1915336,[5.059434]
1TG3_A_1,5.1585927,[4.9863553]
1CNI_A_1,4.2621136,[4.4807634]
1CNG_A_1,3.4397168,[5.0081925]
1H9N_A_1,3.5729108,[4.9402933]
1BIC_A_1,3.3917072,[4.3654175]
1UGE_A_1,4.108273,[4.844054]
1CCU_A_1,3.3452659,[4.484955]
4QK1_A_1,4.116049,[4.529415]
4YGJ_A_1,4.122528,[4.5608177]
3DV7_A_1,5.151066,[4.913966]
1CCS_A_1,3.3435767,[4.634774]
7CA2_A_1,3.0406842,[4.6850257]
1CVF_A_1,4.510287,[4.429417]
1HEC_A_1,3.2847116,[4.43629]
3DVB_A_1,5.148794,[4.681527]
1CVE_A_1,3.5813978,[4.681014]
8CA2_A_1,3.0631206,[4.4308825]
1UGC_A_1,4.106978,[4.9351134]
1UGA_A_1,4.120177,[5.005377]
2NWO_A_1,5.160262,[4.8310976]
3RG3_A_1,4.2132516,[4.746604]
2NWY_A_1,4.145458,[4.6298122]
1CNB_A_1,4.547288,[4.6227856]
1HVA_A_1,4.5254927,[4.8397865]
2FNK_A_1,5.1339974,[4.317716]
1FQL_A_1,4.1442637,[4.7846713]
1YO0_A_1,4.262053,[4.7513666]
1LG5_A_1,3.3703973,[4.17519]
3M1Q_A_1,5.2163815,[4.6157312]
1CVD_A_1,3.5729108,[5.175187]
1CVH_A_1,3.4810338,[5.0870485]
4MD7_E_1,3.731822,[5.482277]
4MD8_E_1,3.7329202,[5.526299]
2R7I_A_1,3.7986329,[5.0433803]
5ZN5_A_1,4.044492,[5.3591356]
4MD9_E_1,3.554365,[5.6096053]
4DGL_C_1,4.1990356,[5.1317234]
5ZN4_A_1,4.05482,[5.7006626]
5ZN3_A_1,4.0333433,[5.6322594]
5ZN2_A_1,4.0034885,[5.597613]
2PV3_A_1,1.3798342,[5.618648]
5GKY_B_1,2.6315193,[4.566061]
2PPP_A_1,2.2742937,[4.661536]
2PPO_A_1,2.3127685,[4.847428]
1EYM_A_1,2.600794,[5.17068]
7E73_A_1,3.744397,[6.0592318]
3ZU7_A_1,5.9916024,[6.4321117]
6OT6_A_1,6.004528,[5.733451]
6OTS_A_1,5.7045937,[5.8356686]
