apo_name,true_label,predicted_label
2OUV_A_1,8.522723,[7.2877536]
1O73_A_1,1.9548372,[3.6338239]
6NTP_A_1,9.128823,[7.5981393]
4BJO_A_1,7.5608807,[6.807384]
2F6F_A_1,7.9059744,[7.181915]
4QBE_A_1,7.8978105,[7.121196]
5KA4_A_1,7.213529,[6.595673]
6CWV_A_1,7.981354,[6.5430903]
6CWU_A_1,7.9326577,[7.328838]
7KEN_A_1,7.8149276,[6.5730634]
7L0C_A_1,7.7894077,[6.7845254]
3A5K_A_1,7.7665625,[6.959557]
3ZV2_A_1,8.25236,[6.9447665]
4CKZ_A_1,3.3738415,[4.85125]
1CAN_A_1,4.140302,[4.211583]
3MNJ_A_1,4.1369333,[4.7191353]
1ZSA_A_1,3.4809418,[3.8710325]
1CAK_A_1,3.296996,[3.9887564]
12CA_A_1,4.1551027,[3.850399]
1CA3_A_1,4.1008286,[4.086703]
1UGD_A_1,4.1463895,[4.0183015]
1CAJ_A_1,3.296996,[3.932076]
1HED_A_1,3.2445416,[3.8811655]
1CNH_A_1,4.2293005,[4.1652274]
1UGF_A_1,4.139837,[4.0983043]
2NXR_A_1,4.141303,[4.1940536]
1HEA_A_1,3.2824237,[4.1670647]
1CCT_A_1,3.3452659,[4.061198]
3DVD_A_1,5.14909,[4.463716]
1CAL_A_1,3.3162649,[3.98072]
9CA2_A_1,3.042811,[3.9824715]
3MNK_A_1,4.142635,[4.989923]
1CAI_A_1,3.296996,[3.9003973]
1TH9_A_1,4.173479,[4.1989274]
1HEB_A_1,3.2825415,[4.13702]
3DVC_A_1,5.148861,[4.412431]
1G3Z_A_1,4.057468,[3.9152868]
3RG4_A_1,4.1915336,[4.1037655]
1TG3_A_1,5.1585927,[4.3532557]
1CNI_A_1,4.2621136,[4.2830324]
1CNG_A_1,3.4397168,[3.9314167]
1H9N_A_1,3.5729108,[4.1472754]
1BIC_A_1,3.3917072,[4.11976]
1UGE_A_1,4.108273,[4.1228685]
1CCU_A_1,3.3452659,[3.865955]
4QK1_A_1,4.116049,[4.2840705]
4YGJ_A_1,4.122528,[4.183189]
3DV7_A_1,5.151066,[4.349054]
1CCS_A_1,3.3435767,[3.7385051]
7CA2_A_1,3.0406842,[3.8438597]
1CVF_A_1,4.510287,[4.224056]
1HEC_A_1,3.2847116,[4.0780234]
3DVB_A_1,5.148794,[4.310477]
1CVE_A_1,3.5813978,[3.7066817]
8CA2_A_1,3.0631206,[3.90306]
1UGC_A_1,4.106978,[4.0932374]
1UGA_A_1,4.120177,[3.9072423]
2NWO_A_1,5.160262,[4.293205]
3RG3_A_1,4.2132516,[4.159472]
2NWY_A_1,4.145458,[4.2556453]
1CNB_A_1,4.547288,[3.8779268]
1HVA_A_1,4.5254927,[4.223909]
2FNK_A_1,5.1339974,[4.109007]
1FQL_A_1,4.1442637,[4.224453]
1YO0_A_1,4.262053,[3.8898466]
1LG5_A_1,3.3703973,[3.6004283]
3M1Q_A_1,5.2163815,[4.4984565]
1CVD_A_1,3.5729108,[4.2214947]
1CVH_A_1,3.4810338,[3.973034]
4MD7_E_1,3.731822,[4.0693445]
4MD8_E_1,3.7329202,[4.55263]
2R7I_A_1,3.7986329,[4.4259276]
5ZN5_A_1,4.044492,[4.5865636]
4MD9_E_1,3.554365,[4.3676257]
4DGL_C_1,4.1990356,[4.5812616]
5ZN4_A_1,4.05482,[4.1133704]
5ZN3_A_1,4.0333433,[4.2506194]
5ZN2_A_1,4.0034885,[4.2166615]
2PV3_A_1,1.3798342,[3.210448]
5GKY_B_1,2.6315193,[4.5582604]
2PPP_A_1,2.2742937,[3.3924215]
2PPO_A_1,2.3127685,[3.3378117]
